"variable_id"	"Alignment.ID"	"rt"	"mz"	"Compound.name"	"Adduct"	"Post_curation_result"	"zero_freq"	"zero_freq.1"	"zero_freq.2"	"zero_freq.3"	"zero_freq.4"	"note"	"All_identifications"	"lipid_class"
"460"	"lipid_460"	193	452.82	390.27725	"LDGTS 10:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"LDGTS 10:0"	"LDGTS"
"461"	"lipid_461"	530	812.1	640.58929	"DG 36:1"	"[M+NH4]+"	"ion correlated with 536; adduct linked to 452_[M+H-H2O]+; adduct linked to 536_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"DG 36:1|DG 18:0_18:1"	"DG"
"462"	"lipid_462"	1066	618.48	785.65527	"SM d40:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"SM d40:2; SM d18:1/22:1"	"SM"
"463"	"lipid_463"	1163	430.92	804.59479	"PC O-39:7"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-39:7"	"PC"
"464"	"lipid_464"	615	816.6	670.61285	"maybe CE 20:5"	"[M+H]+"	"found in higher mz's MsMs_876; found in higher mz's MsMs_825; found in higher mz's MsMs_658; found in higher mz's MsMs_1858"	0	0	0	0	0	NA	"maybe CE 20:5"	"maybe"
"465"	"lipid_465"	1638	209.46	934.64148	"DGDG 34:2"	"[M+NH4]+"	"adduct linked to 1651_[M+Na]+"	0	0	0	0	0	NA	"DGDG 34:2|DGDG 13:1_21:1"	"DGDG"
"466"	"lipid_466"	1699	997.26	960.89972	"TAG 16:1_18:1_24:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 16:1_18:1_24:0"	"TAG"
"467"	"lipid_467"	574	847.8	656.63318	"CE 17:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"CE 17:0"	"CE"
"468"	"lipid_468"	706	735.9	704.56158	"PE(O-18:0/16:1(9Z))"	"[M+H]+"	"ion correlated with 1038"	0	0	0	0	0	"[MS2 confirm]"	"PE(O-18:0/16:1(9Z))"	"PE"
"469"	"lipid_469"	936	375.72	762.53943	"PC O-36:7"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-36:7"	"PC"
"470"	"lipid_470"	733	306.6	712.52911	"PC O-32:4"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-32:4"	"PC"
"471"	"lipid_471"	1424	580.26	860.61627	"PC 42:7"	"[M+H]+"	"similar chromatogram in higher mz_1477; similar chromatogram in higher mz_1913; found in higher mz's MsMs_1477"	0	0	0	0	0	NA	"PC 42:7|PC 14:1_28:6"	"PC"
"472"	"lipid_472"	1797	901.74	1014.84784	"TAG 19:1_20:5_24:4"	"[M+H-H2O]+"	"ion correlated with 1825; adduct linked to 1830_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"TAG 19:1_20:5_24:4"	"TAG"
"473"	"lipid_473"	829	373.62	736.58704	"DG 24:4_20:5"	"[M+H]+"	"similar chromatogram in higher mz_1204"	0	0	0	0	0	"w/o MS2"	"DG 24:4_20:5"	"DG"
"474"	"lipid_474"	1603	954.06	920.86353	"TAG 11:0_21:1_23:0"	"[M+H]+"	"similar chromatogram in higher mz_1612; similar chromatogram in higher mz_1726"	0	0	0	0	0	"w/o MS2"	"TAG 11:0_21:1_23:0"	"TAG"
"475"	"lipid_475"	1827	885.18	1044.80688	"TAG 20:4_22:6_24:6"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 20:4_22:6_24:6"	"TAG"
"476"	"lipid_476"	1550	905.82	899.72021	"TAG 54:7"	"[M+Na]+"	"ion correlated with 1593; adduct linked to 1540_[M+NH4]+; found in higher mz's MsMs_1881; found in higher mz's MsMs_1707; found in higher mz's MsMs_1593; found in higher mz's MsMs_1872; found in higher mz's MsMs_1810"	0	0	0	0	0	NA	"TAG 54:7|TAG 16:0_18:3_20:4"	"TAG"
"477"	"lipid_477"	627	438.3	674.51263	"PE 32:2e"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PE 32:2e; PE 16:0e/16:2"	"PE"
"478"	"lipid_478"	1665	977.76	944.85699	"TAG 57:3"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"TAG 57:3|TAG 17:0_20:1_20:2"	"TAG"
"479"	"lipid_479"	1801	910.02	1016.86285	"TAG 18:5_21:0_24:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 18:5_21:0_24:4"	"TAG"
"480"	"lipid_480"	1250	507.78	820.62402	"PC O-40:6"	"[M+H]+"	"found in higher mz's MsMs_1269"	0	0	0	0	0	NA	"PC O-40:6"	"PC"
"481"	"lipid_481"	1465	914.4	870.7572	"TAG 52:5"	"[M+NH4]+"	"adduct linked to 1399_[M+H]+; adduct linked to 1475_[M+Na]+; adduct linked to 1536_[M+K]+; similar chromatogram in higher mz_1574; similar chromatogram in higher mz_1922"	0	0	0	0	0	"[MS2 confirm]"	"TAG 52:5; TAG 14:0-18:1-20:4"	"TAG"
"482"	"lipid_482"	1288	397.74	830.5675	"PC 38:5"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 38:5"	"PC"
"483"	"lipid_483"	1514	971.88	886.82495	"TAG O-22:0_16:2_16:2"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG O-22:0_16:2_16:2"	"TAG"
"484"	"lipid_484"	484	829.86	624.6308	"Cer-NDS d18:0/22:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"Cer-NDS d18:0/22:0"	"Cer"
"485"	"lipid_485"	1182	568.38	808.62598	"PC O-39:5"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-39:5"	"PC"
"486"	"lipid_486"	473	775.86	618.51514	"DG 17:0_18:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DG 17:0_18:5"	"DG"
"487"	"lipid_487"	742	442.62	716.56165	"PC O-32:2"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-32:2"	"PC"
"488"	"lipid_488"	1839	463.38	1162.35229	"RIKEN P-VS1 ID-18617 from Mouse_Brain_WT_N_F1AA"	"[M+2H]2+"	NA	0	0	0	0	0	NA	"RIKEN P-VS1 ID-18617 from Mouse_Brain_WT_N_F1AA"	"RIKEN"
"489"	"lipid_489"	1172	787.38	806.64795	"HexCer 18:1"	"[M+Na]+"	"adduct linked to 1064_[M+H]+"	0	0	0	0	0	"w/o MS2"	"HexCer 18:1;2O/24:3"	"HexCer"
"490"	"lipid_490"	861	407.22	746.57123	"PC 33:1"	"[M+H]+"	"adduct linked to 1955_[2M+H]+; similar chromatogram in higher mz_969; similar chromatogram in higher mz_1948; similar chromatogram in higher mz_866"	0	0	0	0	0	"[MS2 confirm]"	"PC 33:1; PC 15:0-18:1"	"PC"
"491"	"lipid_491"	475	809.82	619.5285	"TAG O-10:0_12:0_12:0"	"[M+Na]+"	"ion correlated with 399; adduct linked to 399_[M+H-H2O]+; found in higher mz's MsMs_787; found in higher mz's MsMs_710"	0	0	0	0	0	"w/o MS2"	"TAG O-10:0_12:0_12:0"	"TAG"
"492"	"lipid_492"	1507	922.56	884.77386	"TAG 17:1/18:2/18/2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 17:1/18:2/18/2"	"TAG"
"493"	"lipid_493"	720	741.12	707.50305	"SM 17:1"	"[M+H]+"	"ion correlated with 657"	0	0	0	0	0	"w/o MS2"	"SM 17:1;2O/18:5"	"SM"
"494"	"lipid_494"	1028	388.08	778.57489	"PE O-24:6_16:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PE O-24:6_16:0"	"PE"
"495"	"lipid_495"	1008	537	774.60199	"PC 35:1"	"[M+H]+"	"similar chromatogram in higher mz_1205; found in higher mz's MsMs_1118"	0	0	0	0	0	NA	"PC 35:1|PC 18:0_17:1"	"PC"
"496"	"lipid_496"	1021	337.08	778.53864	"PC 12:0/24:6"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 12:0/24:6"	"PC"
"497"	"lipid_497"	1681	930.96	950.81763	"TAG 17:0_19:1_22:6"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 17:0_19:1_22:6"	"TAG"
"498"	"lipid_498"	406	500.28	586.51758	"Cer 38:5"	"[M+H]+"	NA	0	0	0	0	0	NA	"Cer 38:5;2O|Cer 18:2;2O/20:3"	"Cer"
"499"	"lipid_499"	883	335.88	750.57098	"TAG 8:0_16:4_20:5"	"[M+H]+"	"similar chromatogram in higher mz_1174; similar chromatogram in higher mz_1175"	0	0	0	0	0	"w/o MS2"	"TAG 8:0_16:4_20:5"	"TAG"
"500"	"lipid_500"	1296	417.36	832.5791	"PC 40:7"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 40:7"	"PC"
"501"	"lipid_501"	606	338.7	666.48236	"RIKEN P-VS1 ID-7159 from Mouse_Brain_WT_N_F1"	"[M+H]+"	"similar chromatogram in higher mz_631"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-7159 from Mouse_Brain_WT_N_F1"	"RIKEN"
"502"	"lipid_502"	1397	805.8	853.66016	"SM 44:4"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"SM 44:4;3O"	"SM"
"503"	"lipid_503"	457	408.36	607.51025	"RIKEN P-VS1 ID-5929 from Mouse_Feces_WT_N_Ctr"	"[M+H]+"	"similar chromatogram in higher mz_869"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-5929 from Mouse_Feces_WT_N_Ctr"	"RIKEN"
"504"	"lipid_504"	897	607.32	752.56177	"PE 38:5e"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PE 38:5e; PE 18:0e/20:5"	"PE"
"505"	"lipid_505"	1527	315.72	890.57599	"PI 37:4"	"[M+NH4]+"	"adduct linked to 1471_[M+H]+"	0	0	0	0	0	NA	"PI 37:4"	"PI"
"506"	"lipid_506"	818	453.96	734.57202	"PC 32:0"	"[M+H]+"	"adduct linked to 1934_[2M+H]+; similar chromatogram in higher mz_1833; found in higher mz's MsMs_1934; found in higher mz's MsMs_1833"	0	0	0	0	0	"[MS2 confirm]"	"PC 32:0; PC 16:0-16:0 -B"	"PC"
"507"	"lipid_507"	1319	445.86	836.6153	"MGDG 17:0_22:5"	"[M+H]+"	"found in higher mz's MsMs_1426"	0	0	0	0	0	"w/o MS2"	"MGDG 17:0_22:5"	"MGDG"
"508"	"lipid_508"	1318	347.46	836.54614	"PS 40:6"	"[M+H]+"	NA	0	0	0	0	0	NA	"PS 40:6"	"PS"
"509"	"lipid_509"	1589	866.52	914.73608	"DGGA 27:0_16:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"DGGA 27:0_16:1"	"DGGA"
"510"	"lipid_510"	642	158.16	681.49677	"SM 15:3"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"SM 15:3;2O/18:2"	"SM"
"511"	"lipid_511"	1138	802.68	798.68353	"HexCer 41:1"	"[M+H]+"	"adduct linked to 1253_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"HexCer 41:1;2O|HexCer 18:1;2O/23:0"	"HexCer"
"512"	"lipid_512"	651	788.76	684.5694	"DGTS 3:0_27:0"	"[M+K]+"	"adduct linked to 541_[M+H]+"	0	0	0	0	0	"w/o MS2"	"DGTS 3:0_27:0"	"DGTS"
"513"	"lipid_513"	535	818.52	644.59607	"Cer 42:4   [need to validate]"	"[M+H]+"	"found in higher mz's MsMs_1152; found in higher mz's MsMs_724; found in higher mz's MsMs_587; found in higher mz's MsMs_572; found in higher mz's MsMs_1233; found in higher mz's MsMs_1311; found in higher mz's MsMs_1852; found in higher mz's MsMs_1209; found in higher mz's MsMs_1115; found in higher mz's MsMs_1856; found in higher mz's MsMs_633; found in higher mz's MsMs_1854; found in higher mz's MsMs_776"	0	0	0	0	0	"[MS2 confirm]"	"Cer 42:4   [need to validate]"	"Cer"
"514"	"lipid_514"	729	296.1	711.54193	"SM 33:1"	"[M+Na]+"	"adduct linked to 668_[M+H]+"	0	0	0	0	0	"[MS2 confirm]"	"SM 33:1;2O"	"SM"
"515"	"lipid_515"	1211	898.92	813.63763	"RIKEN P-VS1 ID-11908 from Mouse_SmallIntestine_WT_N_F1AA"	"[M+K]+"	"ion correlated with 1133; adduct linked to 1133_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-11908 from Mouse_SmallIntestine_WT_N_F1AA"	"RIKEN"
"516"	"lipid_516"	798	440.7	730.57587	"PC O-33:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC O-33:2"	"PC"
"517"	"lipid_517"	1232	893.1	816.71191	"TAG 14:0_16:1_18:3"	"[M+NH4]+"	"adduct linked to 1256_[M+Na]+; adduct linked to 1326_[M+K]+"	0	0	0	0	0	"w/o MS2"	"TAG 14:0_16:1_18:3"	"TAG"
"518"	"lipid_518"	1825	901.32	1040.86572	"TAG 18:4_21:2_26:5"	"[M+H]+"	"ion correlated with 1797"	0	0	0	0	0	"w/o MS2"	"TAG 18:4_21:2_26:5"	"TAG"
"519"	"lipid_519"	1519	971.76	887.82312	"RIKEN P-VS1 ID-14767 from Mouse_Heart_WT_N_F1DHA"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-14767 from Mouse_Heart_WT_N_F1DHA"	"RIKEN"
"520"	"lipid_520"	1109	347.52	794.57104	"PC 37:5"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 37:5; PC 17:1-20:4"	"PC"
"521"	"lipid_521"	1128	606.66	796.62286	"PC 38:4e"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 38:4e; PC 14:0e/24:4"	"PC"
"522"	"lipid_522"	1940	921.3	1475.07483	"CL 72:4"	"[M+NH4]+"	"adduct linked to 1918_[M+H]+"	0	0	0	0	0	NA	"CL 72:4|CL 34:0_38:4"	"CL"
"523"	"lipid_523"	882	498.48	750.56763	"TAG 8:0_18:4_18:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 8:0_18:4_18:5"	"TAG"
"524"	"lipid_524"	648	215.88	684.49658	"PC O-30:4"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-30:4"	"PC"
"525"	"lipid_525"	1194	416.88	810.60535	"PC 18:1_20:3"	"[M+H]+"	"ion correlated with 1125; found in higher mz's MsMs_1331"	0	0	0	0	0	"[MS2 confirm]"	"PC 18:1_20:3"	"PC"
"526"	"lipid_526"	245	77.7	444.36826	"Cer 9:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"Cer 9:0;3O/16:1;(2OH)"	"Cer"
"527"	"lipid_527"	1821	893.58	1038.84705	"TAG 21:0_22:6_22:6"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 21:0_22:6_22:6"	"TAG"
"528"	"lipid_528"	1337	865.92	838.69562	"TAG 8:0_8:0_34:7"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 8:0_8:0_34:7"	"TAG"
"529"	"lipid_529"	779	576.54	724.5307	"PC O-33:5"	"[M+H]+"	"similar chromatogram in higher mz_1873"	0	0	0	0	0	"[MS2 confirm]"	"PC O-33:5"	"PC"
"530"	"lipid_530"	1907	441.84	1448.05444	"RIKEN P-VS1 ID-19924 from Mouse_AdrenalGlands_WT_N_Ctr"	"[2M+H]+"	"adduct linked to 778_[M+H]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-19924 from Mouse_AdrenalGlands_WT_N_Ctr"	"RIKEN"
"531"	"lipid_531"	550	208.26	650.47577	"PC 26:0"	"[M+H]+"	"similar chromatogram in higher mz_1630"	0	0	0	0	0	"[MS2 confirm]"	"PC 26:0"	"PC"
"532"	"lipid_532"	1475	914.34	875.71399	"TAG 52:5"	"[M+Na]+"	"adduct linked to 1465_[M+NH4]+; found in higher mz's MsMs_1922; found in higher mz's MsMs_1806; found in higher mz's MsMs_1785; found in higher mz's MsMs_1712; found in higher mz's MsMs_1639; found in higher mz's MsMs_1574; found in higher mz's MsMs_1739; found in higher mz's MsMs_1536; found in higher mz's MsMs_1903"	0	0	0	0	0	NA	"TAG 52:5|TAG 16:0_16:1_20:4"	"TAG"
"533"	"lipid_533"	274	84.3	480.34567	"LPC O-16:1"	"[M+H]+"	"adduct linked to 228_[M+H-H2O]+"	0	0	0	0	0	NA	"LPC O-16:1"	"LPC"
"534"	"lipid_534"	617	801.06	672.5744	"RIKEN P-VS1 ID-7297 from Mouse_Feces_WT_N_Ctr"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-7297 from Mouse_Feces_WT_N_Ctr"	"RIKEN"
"535"	"lipid_535"	1013	328.26	776.5553	"PE O-22:6_18:1"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PE O-22:6_18:1"	"PE"
"536"	"lipid_536"	578	789.48	658.55249	"RIKEN P-VS1 ID-6994 from Mouse_Feces_WT_N_Ctr"	"[M+K]+"	"adduct linked to 440_[M+H-H2O]+"	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-6994 from Mouse_Feces_WT_N_Ctr"	"RIKEN"
"537"	"lipid_537"	109	69.12	326.37827	"RIKEN P-VS1 ID-1478 from Mouse_Aorta_WT_N_Ctr"	"[M+H]+"	"similar chromatogram in higher mz_268; found in higher mz's MsMs_363; found in higher mz's MsMs_336; found in higher mz's MsMs_282; found in higher mz's MsMs_268"	0	0	0	0	0	"[MS2 confirm]"	"RIKEN P-VS1 ID-1478 from Mouse_Aorta_WT_N_Ctr"	"RIKEN"
"538"	"lipid_538"	744	400.98	716.56232	"PC 32:2e"	"[M+H]+"	"adduct linked to 871_[M+CH3OH+H]+; found in higher mz's MsMs_970; found in higher mz's MsMs_871"	0	0	0	0	0	"[MS2 confirm]"	"PC 32:2e"	"PC"
"539"	"lipid_539"	783	338.64	725.55731	"SM 34:1"	"[M+Na]+"	"adduct linked to 700_[M+H]+"	0	0	0	0	0	"[MS2 confirm]"	"SM 34:1;2O +[M+Na]+"	"SM"
"540"	"lipid_540"	1470	931.02	872.77148	"TAG 52:4"	"[M+NH4]+"	"adduct linked to 1481_[M+Na]+; adduct linked to 1539_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 52:4; TAG 16:1-18:1-18:2"	"TAG"
"541"	"lipid_541"	780	425.1	724.53119	"PC O-33:5"	"[M+H]+"	"adduct linked to 848_[M+H]+"	0	0	0	0	0	NA	"PC O-33:5"	"PC"
"542"	"lipid_542"	1298	479.58	832.58459	"PC 40:7"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC 40:7|PC 18:1_22:6"	"PC"
"543"	"lipid_543"	1433	350.82	862.56268	"PS 24:2_18:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"PS 24:2_18:5"	"PS"
"544"	"lipid_544"	923	605.7	758.60742	"PC O-35:2"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-35:2"	"PC"
"545"	"lipid_545"	1752	987.24	984.90015	"TAG 60:4"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"TAG 60:4|TAG 18:1_18:1_24:2"	"TAG"
"546"	"lipid_546"	1505	54.12	884.59546	"HBMP 12:0_14:1_16:4"	"[M+H-H2O]+"	"ion correlated with 1342; adduct linked to 248_[M+H]2+"	0	0	0	0	0	"w/o MS2"	"HBMP 12:0_14:1_16:4"	"HBMP"
"547"	"lipid_547"	291	75.84	496.34091	"PC(16:0/0"	"[M+H]+"	"adduct linked to 309_[M+Na]+"	0	0	0	0	0	"[MS2 confirm]"	"PC(16:0/0;0) or PC 14:0e/2:0"	"PC"
"548"	"lipid_548"	1793	989.82	1010.91437	"TAG 62:5"	"[M+NH4]+"	"ion correlated with 1672; ion correlated with 1604"	0	0	0	0	0	NA	"TAG 62:5|TAG 20:1_20:2_22:2"	"TAG"
"549"	"lipid_549"	1373	895.68	847.67749	"TAG 14:0_16:1_20:4"	"[M+Na]+"	"adduct linked to 1356_[M+NH4]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 14:0_16:1_20:4"	"TAG"
"550"	"lipid_550"	1494	278.34	881.52789	"PI 36:4"	"[M+Na]+"	"adduct linked to 1476_[M+NH4]+"	0	0	0	0	0	"w/o MS2"	"PI 36:4"	"PI"
"551"	"lipid_551"	707	445.8	704.56213	"PC O-31:1"	"[M+H]+"	"similar chromatogram in higher mz_802; similar chromatogram in higher mz_1426; similar chromatogram in higher mz_900; similar chromatogram in higher mz_1939"	0	0	0	0	0	NA	"PC O-31:1"	"PC"
"552"	"lipid_552"	377	638.4	572.5401	"CE 11:0"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"CE 11:0"	"CE"
"553"	"lipid_553"	1552	260.82	900.56244	"PI 38:6"	"[M+NH4]+"	"ion correlated with 481; adduct linked to 1501_[M+H]+"	0	0	0	0	0	NA	"PI 38:6"	"PI"
"554"	"lipid_554"	1520	234.78	888.57703	"BMP 44:10"	"[M+NH4]+"	NA	0	0	0	0	0	NA	"BMP 44:10|BMP 22:4_22:6"	"BMP"
"555"	"lipid_555"	1058	304.56	784.58337	"PC 36:3 +[M+H]+"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 36:3 +[M+H]+"	"PC"
"556"	"lipid_556"	1331	416.04	838.56482	"PC O-42:11"	"[M+H]+"	NA	0	0	0	0	0	NA	"PC O-42:11"	"PC"
"557"	"lipid_557"	391	970.02	577.52069	"RIKEN P-VS1 ID-5423 from Mouse_Plasma_ApoEKO_N_F1DHA"	"[M+H]+"	"ion correlated with 1578; similar chromatogram in higher mz_1677; found in higher mz's MsMs_1677; found in higher mz's MsMs_1411; found in higher mz's MsMs_1396; found in higher mz's MsMs_400; found in higher mz's MsMs_1485; found in higher mz's MsMs_1731; similar chromatogram in higher mz_1396; found in higher mz's MsMs_445; found in higher mz's MsMs_1703; found in higher mz's MsMs_1473; found in higher mz's MsMs_1780"	0	0	0	0	0	NA	"RIKEN P-VS1 ID-5423 from Mouse_Plasma_ApoEKO_N_F1DHA"	"RIKEN"
"558"	"lipid_558"	1845	614.34	1204.40063	"RIKEN P-VS1 ID-18916 from Mouse_Muscle_fads2KO_N_Ctr"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"RIKEN P-VS1 ID-18916 from Mouse_Muscle_fads2KO_N_Ctr"	"RIKEN"
"559"	"lipid_559"	862	664.8	746.57593	"PE 36:1"	"[M+H]+"	"adduct linked to 1956_[2M+H]+; found in higher mz's MsMs_1956; found in higher mz's MsMs_1394"	0	0	0	0	0	"[MS2 confirm]"	"PE 36:1; PE 18:0-18:1"	"PE"
"560"	"lipid_560"	333	528.9	540.53687	"Cer-NDS d34:0"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"Cer-NDS d34:0; Cer-NDS d18:0/16:0"	"Cer"
"561"	"lipid_561"	305	158.04	515.33051	"SM 19:1"	"[M+H]+"	"similar chromatogram in higher mz_840; similar chromatogram in higher mz_604"	0	0	0	0	0	"w/o MS2"	"SM 19:1;2O"	"SM"
"562"	"lipid_562"	1789	963.66	1006.88043	"TAG 16:0_22:2_24:5"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 16:0_22:2_24:5"	"TAG"
"563"	"lipid_563"	1481	931.14	877.73071	"TAG 52:4"	"[M+Na]+"	"adduct linked to 1470_[M+NH4]+; found in higher mz's MsMs_1557; found in higher mz's MsMs_1748; found in higher mz's MsMs_1668; found in higher mz's MsMs_1814"	0	0	0	0	0	NA	"TAG 52:4|TAG 16:0_16:0_20:4"	"TAG"
"564"	"lipid_564"	1543	915.96	896.77246	"TAG 54:6"	"[M+NH4]+"	"adduct linked to 1597_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 54:6"	"TAG"
"565"	"lipid_565"	1659	884.82	942.75842	"TAG 58:11"	"[M+NH4]+"	"similar chromatogram in higher mz_1827; adduct linked to 1673_[M+Na]+; adduct linked to 1705_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 58:11|TAG 18:2_18:3_22:6"	"TAG"
"566"	"lipid_566"	1159	273.78	804.55566	"PC 38:7"	"[M+H]+"	"found in higher mz's MsMs_1489"	0	0	0	0	0	"[MS2 confirm]"	"PC 38:7; PC 16:1-22:6"	"PC"
"567"	"lipid_567"	796	329.82	730.53882	"PC 32:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 32:2"	"PC"
"568"	"lipid_568"	847	533.22	742.57294	"PC O-34:3"	"[M+H]+"	"similar chromatogram in higher mz_1322"	0	0	0	0	0	"[MS2 confirm]"	"PC O-34:3"	"PC"
"569"	"lipid_569"	852	514.92	744.5661	"PE 18:0_18:2"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PE 18:0_18:2"	"PE"
"570"	"lipid_570"	1062	441.36	784.58789	"PC 36:3"	"[M+H]+"	NA	0	0	0	0	0	"[MS2 confirm]"	"PC 36:3|PC 16:0_20:3_B"	"PC"
"571"	"lipid_571"	1316	296.76	836.54413	"LPC 42:12-SN1"	"[M+H]+"	"ion correlated with 974; ion correlated with 589"	0	0	0	0	0	"w/o MS2"	"LPC 42:12-SN1"	"LPC"
"572"	"lipid_572"	1082	871.44	788.67871	"TAG 8:0_8:0_30:4"	"[M+H]+"	NA	0	0	0	0	0	"w/o MS2"	"TAG 8:0_8:0_30:4"	"TAG"
"573"	"lipid_573"	1613	931.5	924.80273	"TAG 56:6"	"[M+NH4]+"	"adduct linked to 1624_[M+Na]+; adduct linked to 1668_[M+K]+"	0	0	0	0	0	"[MS2 confirm]"	"TAG 56:6; TAG 16:0-18:1-22:5"	"TAG"
"574"	"lipid_574"	1608	923.94	922.78925	"TAG 16:0_18:1_22:6 + [M+NH4]+"	"[M+NH4]+"	"similar chromatogram in higher mz_1676; similar chromatogram in higher mz_1685; adduct linked to 1619_[M+Na]+; adduct linked to 1663_[M+K]+; similar chromatogram in higher mz_1766; similar chromatogram in higher mz_1805"	0	0	0	0	0	"[MS2 confirm]"	"TAG 16:0_18:1_22:6 + [M+NH4]+"	"TAG"
"575"	"lipid_575"	1509	892.8	885.68402	"SM 8:1"	"[M+Na]+"	"adduct linked to 1440_[M+H]+"	0	0	0	0	0	"w/o MS2"	"SM 8:1;2O/40:7"	"SM"
"576"	"lipid_576"	1491	892.98	880.72382	"LPC 42:1"	"[M+NH4]+"	"adduct linked to 1440_[M+H]+"	0	0	0	0	0	"w/o MS2"	"LPC 42:1"	"LPC"
"577"	"lipid_577"	396	969.9	578.52307	"DG O-9:0_24:4"	"[M+H]+"	"found in higher mz's MsMs_1677"	0	0	0	0	0	"w/o MS2"	"DG O-9:0_24:4"	"DG"
"578"	"lipid_578"	1390	767.4	851.64514	"TAG O-8:0_22:5_22:5"	"[M+K]+"	"adduct linked to 1212_[M+H]+; adduct linked to 1315_[M+Na]+"	0	0	0	0	0	"w/o MS2"	"TAG O-8:0_22:5_22:5"	"TAG"
"579"	"lipid_579"	1542	961.2	895.77649	"TAG 8:0_9:0_36:2"	"[M+Na]+"	"ion correlated with 418; adduct linked to 1532_[M+H]+"	0	0	0	0	0	"w/o MS2"	"TAG 8:0_9:0_36:2"	"TAG"
